system:index,Air_Temperature_K,EVI,Fpar_500m,Humidity,LST_Day_1km,LST_Night_1km,Lai_500m,Unnamed: 8,NDWI,Rain_mm,SoilMoisture,Surface_Temperature_K,Transpiration_mm_hr,Wind_Speed_m_s,b10,ro,surface_net_solar_radiation,tmmn,tmmx,vap,vpd,.geo
, 299.4456708888088, 61928.01699160682, 1623.7866694528614, 0.011416665750728942, 569334.1236086494, 503570.14552009176, 412.7619376342375,, -6.631136354930974, 1097.0790474287417, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 555.3075418306654, 1.0387824641219882E11, 2427.3456943414913, 3835.0305367049486, 22673.137317379806, 2288.0423294606644,
, 299.4456708888088, 53934.847124931846, 1449.6714374943972, 0.011416665750728942, 581041.0711786347, 538848.7794520414, 358.46992062741054,, -8.357462993197991, 980.4110282161917, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 429.5753882973987, 1.013043272175217E11, 2447.393201805809, 3826.7694592611356, 22463.565740669514, 2017.4783558267354,
, 299.4456708888088, 56971.18162080578, 1485.1192546964403, 0.011416665750728942, 571228.8413823033, 515030.81105743395, 382.48216507577854,, -7.06997385148412, 1350.5563426313495, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 972.1822292124452, 9.838812108930797E10, 2514.4884062253786, 3979.589377748607, 25276.591281276826, 2187.527761758206,
, 299.4456708888088, 66784.15717518285, 1747.0635853402969, 0.011416665750728942, 566187.3421676928, 486918.2704721163, 454.7475519553297,, -5.674641430480057, 1449.1116374391129, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 859.4456218374978, 9.72973782033165E10, 2484.064057314608, 3948.535179069922, 22708.5141395213, 2328.159725400264,
, 299.4456708888088, 64295.50181656006, 1679.2102545229313, 0.011416665750728942, 555450.2891591606, 493666.7608711788, 430.87006106774317,, -4.205314286132655, 1239.1522495233949, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 623.1231263326442, 9.653837707419148E10, 2472.0682116779394, 3936.5486016229574, 25346.896616314818, 2011.8661370914872,
, 299.4456708888088, 60878.79258738704, 1558.2556962727265, 0.011416665750728942, 525726.4480370412, 479787.41278118925, 384.1050187496963,, -3.180044057311075, 1428.4754290842332, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 938.5570272127279, 9.924988905053807E10, 2471.5039275188483, 3931.4835889323576, 24138.41060301944, 2173.834990190806,
, 299.4456708888088, 61699.130238135214, 1701.198628084979, 0.011416665750728942, 577146.6493991895, 553059.4206473593, 415.3232646343377,, -1.747837843509908, 1072.5736828721053, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 677.4804745932403, 1.0085525708593454E11, 2479.05275049891, 3939.0324755849733, 24300.52253847376, 2133.5244636379434,
,300.23858302751455,45493.53199540975,1073.9866957536258,0.011229396223191301,472639.32703720196,405825.981115456,236.64939280079892,,-4.587588107332505,1039.728897089981,24.035395341865765,301.0402188268199,26.769665175513527,2.8617190582529,75.26152757838058,288.0172680194993,1.0822128674469365E11,2498.5246053791534,4006.109220284583,22120.296534252037,2470.400327504766,
, 300.23858302751455, 48766.153241642736, 1238.5704292113078, 0.011229396223191301, 553472.338550264, 471647.9646555231, 267.58868395804114,, -5.884506966840938, 1032.3896723123007, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 45.91472977007129, 1.0411276931046729E11, 2538.2520453299053, 4022.1967387412847, 22224.633438593588, 2519.8122660648996,
, 300.23858302751455, 53444.09120962228, 1348.6272395439676, 0.011229396223191301, 613922.0436965836, 566902.5118292636, 289.7937509491667,, -6.675671164482233, 933.3547462349511, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 72.92374367554983, 1.0642433686849477E11, 2577.211890473844, 4061.141058381461, 22502.510482567315, 2592.6751840770658,
, 300.23858302751455, 55406.54329498909, 1361.9970920187734, 0.011229396223191301, 583053.888805518, 500706.0055292244, 296.26458984350535,, -5.3154253051079605, 950.2928945932705, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 86.6170406070213, 1.0431810794595584E11, 2606.827895160677, 4090.7108771269122, 22117.868781810386, 2705.800117450956,
, 300.23858302751455, 55869.71975559291, 1435.2717293697854, 0.011229396223191301, 627814.6816155328, 533957.5512785732, 319.0574588932303,, -8.022453391539567, 813.1103496484885, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 87.78791004153132, 1.0773570495808408E11, 2537.940595577113, 4021.735143557196, 22168.453584651314, 2533.5275710506494,
, 300.23858302751455, 53782.108390498564, 1373.8395521894727, 0.011229396223191301, 591812.5367242451, 500749.6154706279, 300.26663200530174,, -6.284046163335826, 1381.0925888606105, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 446.5033592161727, 1.0572022236296059E11, 2511.6096953729743, 3995.456460729699, 22051.224503152072, 2521.5219200360616,
, 300.23858302751455, 55719.9345791907, 1425.0091695387307, 0.011229396223191301, 580397.4825022226, 511946.3311549859, 304.2155790323759,, -5.4588408020095915, 1281.732968246322, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 506.33258357443697, 1.0424669837145163E11, 2495.3543501473214, 3979.2353981625697, 22236.340758944552, 2414.84949409648,
, 300.23858302751455, 59926.418235974954, 1455.8686898897804, 0.011229396223191301, 565274.2048052702, 484565.56842200324, 322.25702223151217,, -6.701341783338834, 1190.01537447833, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 317.51774345786697, 1.061589060642736E11, 2539.393591923742, 4023.2615687961306, 22577.269436539926, 2495.530782053244,
, 300.23858302751455, 53585.00453215081, 1315.8975713818595, 0.011229396223191301, 577609.6517596828, 495139.87637657626, 288.8699144721902,, -7.4486189913031176, 961.2690218022592, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 353.55525531757786, 1.0520190824906563E11, 2518.1652187698974, 4002.0743244732985, 22125.923187918397, 2479.6903186609575,
, 300.23858302751455, 55601.42901024473, 1369.39059712239, 0.011229396223191301, 606013.5371960094, 538715.004765933, 308.0717765378292,, -7.377974730632762, 869.4809730967113, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 140.25937236535916, 1.073337325614828E11, 2650.338294434419, 4134.246434912198, 23320.507800024043, 2683.8691986282474,
, 300.23858302751455, 59009.66859513488, 1439.5515809333904, 0.011229396223191301, 576474.5520600635, 490052.2300544252, 331.6625255270217,, -4.74293028870584, 1404.1283944784598, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 598.3749044136147, 1.0093205131302422E11, 2632.4140240494544, 4116.273104607294, 23108.63940283404, 2692.2775828622403,
, 300.23858302751455, 61574.85577646244, 1531.5971027387811, 0.011229396223191301, 587374.3932493005, 500581.17180981213, 345.15012872944664,, -5.697205817054547, 1036.87961462981, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 232.38504873199514, 1.0619601564857242E11, 2509.140296140184, 3993.0333797280964, 22033.698057264693, 2472.398285762083,
, 300.23858302751455, 60569.84045079322, 1489.4732065870844, 0.011229396223191301, 577581.0903581394, 475015.46087213967, 342.9347230038892,, -4.8896351895438475, 1116.5416772290703, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 299.84208446739206, 1.0593790752192369E11, 2567.3381722938257, 4051.1734529354535, 22196.302020779316, 2615.237827325406,
, 300.23858302751455, 58176.55055412982, 1483.550409951025, 0.011229396223191301, 541700.6428196209, 482862.30140167696, 334.07960428871775,, -4.434018009882847, 1229.218047362101, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 439.07531139725654, 9.871860002709103E10, 2525.0560782791717, 4008.820639169763, 21722.09950398323, 2559.4536714446153,
, 300.23858302751455, 60206.207194535775, 1532.1623870602334, 0.011229396223191301, 642218.7135985177, 542413.383051437, 341.8622150040816,, -4.9842673496887, 817.8605505574703, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 156.29732974074344, 1.0463266891432153E11, 2600.0704331231245, 4083.9122054145723, 22473.93645259635, 2631.546923509547,
, 300.23858302751455, 59511.88232891678, 1509.2269633250596, 0.011229396223191301, 640775.6385496011, 532479.2420147524, 346.43517592428765,, -6.703993673979941, 835.29264721984, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 104.89237839224482, 1.0510019755979388E11, 2604.9119089874157, 4088.7185453860807, 22642.142056504537, 2612.5992703762186,
, 300.23858302751455, 56024.932875172024, 1347.4541006716072, 0.011229396223191301, 564915.5983079507, 475826.90410423896, 309.86221393208166,, -6.666244062733746, 1220.4545404780313, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 412.0801889714395, 1.0194609716467526E11, 2529.6956081533917, 3908.4632201088975, 22349.022550162535, 2539.4046822192345,
, 300.23858302751455, 67127.2342555006, 1664.3240526638322, 0.011229396223191301, 564708.843950174, 466196.5574174511, 384.95564417429927,, -6.747523898528895, 981.7534035934679, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 241.27531818673387, 1.059565278032563E11, 2474.6953551228835, 3925.0181719998545, 22496.474614180963, 2507.0233680494935,
, 300.23858302751455, 55431.6488272578, 1409.7884917125327, 0.011229396223191301, 596372.3753121316, 515147.70974146563, 312.9013655505348,, -9.210037986501705, 1009.5105889379432, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 188.1670669774893, 1.0337723869249147E11, 2492.831734014896, 3898.870952343128, 22080.908828174786, 2099.3919372512314,
, 300.23858302751455, 61936.131723550774, 1522.3312043394592, 0.011229396223191301, 587571.4990947944, 495808.8929775463, 363.77227769827033,, -7.125968493912435, 1116.5045947918459, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 447.2309255071892, 1.0069863341392485E11, 2641.894881049417, 4125.810517249645, 25470.577445357878, 2500.691271987492,
, 300.23858302751455, 73253.90549118198, 1740.9925210067454, 0.011229396223191301, 579195.8431753339, 470474.2660582504, 414.09617420729916,, -5.530191319065355, 1213.8194126601122, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 487.3600841055208, 9.886141655099033E10, 2554.541205300133, 4039.028363914565, 22509.47209017548, 2522.924399175043,
, 300.23858302751455, 66759.08663372499, 1654.4147264342917, 0.011229396223191301, 559878.1673742537, 501994.27004339255, 383.9004557790671,, -4.272484132054449, 1242.6033455396332, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 545.1088671617862, 9.88304206375014E10, 2531.6829237307306, 4016.1290781045313, 25341.046555512894, 2157.8523460267415,
, 300.23858302751455, 61190.80975500843, 1462.810458441202, 0.011229396223191301, 518006.0120723198, 477585.1518428008, 321.4426095361627,, -3.1140021478931588, 1470.1454142947803, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 701.2588260574524, 1.0086212396951367E11, 2536.139481402963, 4017.2463596679927, 24212.42416486813, 2336.8104385057154,
, 300.23858302751455, 63954.64965984387, 1651.7711713932927, 0.011229396223191301, 589793.3296770488, 529089.2434727409, 361.6978833341365,, -1.4029987148695828, 1114.644904915901, 24.035395341865765, 301.0402188268199, 26.769665175513527, 2.8617190582529, 75.26152757838058, 512.6659374395216, 1.0283018193677805E11, 2514.0502190306265, 3995.15709729565, 24413.386128748803, 2214.996795296918,
,300.3631085190004,41352.11499497904,1003.984202799571,0.010929121498646116,475764.9057471793,415479.74291177146,213.29624755620378,,-3.1558468373618638,901.290851502316,24.16591382372543,301.3510957435808,22.013200322550716,3.0329048428460608,77.22367157202203,100.76341164381961,1.0845062872937065E11,2420.570843161065,4034.261657831437,21560.384063893882,2506.233491744703,
, 300.3631085190004, 45791.29184512274, 1179.8937595136651, 0.010929121498646116, 556099.4880251505, 473508.5144368407, 246.36137997205645,, -3.1996093716937737, 870.8213125909342, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 29.329684617360606, 1.0564735570022389E11, 2467.2096809976406, 4057.410434132779, 21642.977286845224, 2569.145154830571,
, 300.3631085190004, 49671.68786868589, 1272.9366079995352, 0.010929121498646116, 605222.5744412778, 557453.50094463, 267.1647274611694,, -4.151223324071548, 762.2071667917825, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 37.92402617874407, 1.0671014891346759E11, 2505.342861563246, 4095.4569597860855, 21883.095535484863, 2643.5846051003005,
, 300.3631085190004, 50566.62595864181, 1283.9049739208199, 0.010929121498646116, 592525.0284229694, 507374.5326294343, 271.30515523663564,, -4.345180266907078, 824.5941995470158, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 30.29455465776137, 1.056896990514592E11, 2544.555215314914, 4134.680977207439, 21399.36864564115, 2781.2730395133217,
, 300.3631085190004, 46838.97004740664, 1266.0977337927895, 0.010929121498646116, 625364.0492929873, 536655.54105112, 270.18967521864823,, -7.036264098319669, 697.4413753451382, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 38.780935755820714, 1.0811168446760344E11, 2481.27362392284, 4071.6586832395255, 21703.710621540846, 2611.48608684991,
, 300.3631085190004, 46911.829835244396, 1235.2598966211247, 0.010929121498646116, 593599.9492743041, 513665.65633042186, 260.16534306923836,, -4.928128774489452, 1302.67929739025, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 390.16262639826226, 1.0642102838116595E11, 2436.2639312486845, 4026.4386346652313, 21385.37583136782, 2567.668980757102,
, 300.3631085190004, 53828.30352338796, 1405.0073770767697, 0.010929121498646116, 580612.7264035171, 503478.5930279534, 299.433694081264,, -2.279817436542399, 1206.8386551563474, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 466.86190128675105, 1.0492397496926198E11, 2434.5386714462516, 4024.7159758062635, 21666.611471007192, 2493.416400831364,
, 300.3631085190004, 56829.66701559977, 1416.7108060858575, 0.010929121498646116, 569968.7213627651, 470379.364931342, 309.23689307897683,, -4.503709744509855, 1019.8749755508676, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 256.22290348193644, 1.0690953654585954E11, 2479.5708133859544, 4069.740561290016, 21935.97085600524, 2575.398208822769,
, 300.3631085190004, 52597.93584748131, 1307.1080235854804, 0.010929121498646116, 583390.7561062324, 497970.86038392386, 284.19576456838803,, -5.200900739266628, 876.6460699648155, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 233.76378587608878, 1.0560878413961368E11, 2463.5200129609316, 4053.852299105584, 21397.230029074515, 2589.9137771187015,
, 300.3631085190004, 51423.743167487926, 1350.6512177497077, 0.010929121498646116, 594294.4297184787, 560221.9407346862, 294.4305108344609,, -4.1687729036989, 867.1946201676844, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 91.96638681955106, 1.0749273595785019E11, 2575.9370139651087, 4166.224260292837, 22674.48936561496, 2736.122394969758,
, 300.3631085190004, 56869.231726255704, 1435.939673415105, 0.010929121498646116, 580529.0438003548, 503520.9185551477, 321.8808816421334,, -3.023243787342455, 1228.0272229612729, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 443.96609140374954, 1.0208700720652625E11, 2550.320675603091, 4140.54461070502, 22423.378683940122, 2726.0409448635,
, 300.3631085190004, 57988.27844573916, 1453.9495351678077, 0.010929121498646116, 580249.8992678818, 511197.87637140614, 322.4061762803314,, -3.5379160066920043, 978.635447219816, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 188.97103348824157, 1.0668204630349854E11, 2450.0956423250245, 4040.362871605055, 21482.776224866284, 2549.457494570419,
, 300.3631085190004, 61202.172883631865, 1508.178153608635, 0.010929121498646116, 592601.08468742, 480857.8942971909, 348.8294976061013,, -2.0111996210394927, 959.4927042345167, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 178.67061488521978, 1.0641054064971956E11, 2518.9163471194024, 4109.245742159218, 21560.832172298607, 2719.644152401859,
, 300.3631085190004, 53479.149479227526, 1399.339311264421, 0.010929121498646116, 542086.8036010363, 477950.34060858004, 308.4950246363457,, -3.0761358577150473, 1054.4599951885054, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 286.2504314471869, 9.960229752780586E10, 2473.8973126503324, 4063.992512435477, 21132.6900749632, 2654.289425749048,
, 300.3631085190004, 55898.95837264419, 1476.0738994202159, 0.010929121498646116, 619324.649789823, 565846.2184272906, 322.98318620460674,, -2.45739086432743, 724.4141815140547, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 133.61516020176995, 1.0555092772678207E11, 2538.5477680343765, 4128.750064220822, 21833.87363443173, 2716.8108679152697,
, 300.3631085190004, 48486.18886702776, 1282.7994500407553, 0.010929121498646116, 638716.5468309934, 536250.7961099695, 272.0456409658304,, -5.277905300545059, 736.6068876127049, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 51.94646435160311, 1.0503514167011151E11, 2537.221272856773, 4127.479721982205, 22125.752931972616, 2673.35524041942,
, 300.3631085190004, 52668.8035356483, 1283.314260104025, 0.010929121498646116, 575493.4967194825, 474284.21478830464, 299.7703361075768,, -4.193427959693442, 1044.2641793409264, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 308.33813607809236, 1.0217338608174185E11, 2450.153712547579, 3922.9568307606064, 21871.99144520211, 2644.372388547671,
, 300.3631085190004, 64678.287497372745, 1643.242074647285, 0.010929121498646116, 567157.8029273014, 482686.81568272546, 378.18654247094355,, -3.0089633297179823, 854.6791496644964, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 140.12966418346122, 1.0674050789241313E11, 2394.322946685038, 3922.7686345484626, 22002.77653254245, 2620.0082208495824,
, 300.3631085190004, 55284.46841327849, 1447.2763653393374, 0.010929121498646116, 590865.4764239503, 518817.6669449569, 319.4542267746214,, -5.508591465271284, 787.2452493086606, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 93.1838478783775, 1.0377016862420277E11, 2442.7326095840813, 3933.4408245954082, 21623.179874360685, 2210.77743396931,
, 300.3631085190004, 61666.54950082901, 1501.331364870419, 0.010929121498646116, 588694.0959441626, 508785.3206359026, 361.4164883166712,, -4.918911661575243, 984.3846958344304, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 434.7117162140067, 1.0180712718714246E11, 2571.809588169356, 4162.036385768664, 24861.901319446075, 2555.7015383807006,
, 300.3631085190004, 70067.69606034421, 1797.9708758467552, 0.010929121498646116, 597286.2593207764, 479921.90399803757, 438.46502817128186,, -3.4517396042383885, 1140.7868302100303, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 436.00132470049743, 9.969727531342982E10, 2505.325287826063, 4096.126521449757, 21894.053376847805, 2636.8918305270718,
, 300.3631085190004, 65791.6727476005, 1684.9644961271924, 0.010929121498646116, 579332.4373747695, 514165.3288252254, 390.61186873119726,, -1.4041612030859993, 1116.5394657613392, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 565.8137274935187, 9.863569795787085E10, 2470.226861236309, 4061.0598981807952, 24786.192403260044, 2231.626614861864,
, 300.3631085190004, 62332.38946544917, 1558.7239731248544, 0.010929121498646116, 521594.7194419788, 473324.0057436764, 355.29445844525236,, -0.039785657592811545, 1287.6517540454638, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 543.1415065038179, 1.0171854808647937E11, 2488.488137245739, 4073.8330643842946, 23346.673734265867, 2477.8472145676146,
, 300.3631085190004, 65003.25788690122, 1710.9597197540413, 0.010929121498646116, 578739.3806958027, 548811.0054663596, 386.21320419190494,, -0.26327471591088364, 905.1777611379063, 24.16591382372543, 301.3510957435808, 22.013200322550716, 3.0329048428460608, 77.22367157202203, 482.0993110856824, 1.0354559697030966E11, 2454.368550477568, 4039.713477616116, 23940.025911935707, 2285.340114079538,
,300.5870006841387,47102.41445591084,1386.042101579066,0.011029079100050517,504236.89890046837,462068.78149159416,518.3997629488451,,-6.253675183927413,967.5918299216179,24.76401025281451,300.9731612542312,27.410973724091278,2.7018754551353767,74.13518172659543,213.52854669929425,1.0787285757367937E11,2516.3300763616617,4023.1383168045954,22540.305119869223,2499.531866520071,
, 300.5870006841387, 52589.96454153792, 1334.5025449176624, 0.011029079100050517, 553490.9966119318, 490412.54625279596, 305.9300175582553,, -7.635970833286597, 1059.3986674944244, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 104.50354914289052, 1.0391144796874055E11, 2542.759117506043, 4011.7124399005424, 22569.319774506686, 2505.787383408647,
, 300.5870006841387, 52833.231349865724, 1294.994027840274, 0.011029079100050517, 616006.769196112, 574732.2886231362, 287.208194440768,, -8.597235242174303, 904.1629155615902, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 157.99192543242978, 1.062386653723229E11, 2572.778436665164, 4041.7503280781107, 23128.963251203437, 2543.0072411421825,
, 300.5870006841387, 53944.314140065195, 1344.5892868171888, 0.011029079100050517, 528806.6896002275, 497964.05029181426, 302.6940504866017,, -7.109759553303899, 1135.2562247594046, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 275.2533023252049, 1.0318024668243272E11, 2573.1715121205284, 4041.9499846443837, 22788.830328240045, 2585.1586932167484,
, 300.5870006841387, 54909.617666536156, 1425.114805697461, 0.011029079100050517, 624337.9996552946, 537115.4454470741, 329.1415354209126,, -11.443174756413603, 823.2008071996622, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 178.8703367073277, 1.0826046536914696E11, 2557.8639185799498, 4026.6620329911525, 22728.96343454548, 2548.514055739443,
, 300.5870006841387, 57664.11953899606, 1458.5994558999548, 0.011029079100050517, 580409.6101876856, 515151.8876952052, 339.62515859780933,, -7.278532233142975, 1283.979124188817, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 354.9118419857847, 1.0578042337933434E11, 2539.7356526195076, 4008.4485766123844, 22941.669525144178, 2520.6757020929335,
, 300.5870006841387, 56366.71987768718, 1484.4679707421217, 0.011029079100050517, 575174.3461936873, 508693.1536839896, 343.2051615977134,, -7.7525899574019155, 1254.4360493432152, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 575.7685986596948, 1.0443700313574153E11, 2529.15666777906, 3997.8766033028173, 22816.416949246606, 2436.044386697818,
, 300.5870006841387, 58288.780392698965, 1490.869781859999, 0.011029079100050517, 575027.4139891696, 469795.42141770263, 355.86031922496636,, -9.49789041586805, 1151.8772835405973, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 360.003320977508, 1.0607879600832027E11, 2563.579224862332, 4032.312853779243, 23040.083827209713, 2525.115900495602,
, 300.5870006841387, 52868.44833832562, 1345.8760581275317, 0.011029079100050517, 562547.9993557007, 494457.5583337044, 306.9820423456887,, -9.271893733912515, 971.9923015674974, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 291.68961063823286, 1.0481081504497781E11, 2530.4987799369474, 3999.1882714317844, 22520.546849669372, 2480.2858012884844,
, 300.5870006841387, 55053.50879492233, 1391.1614488942998, 0.011029079100050517, 600929.2465036333, 534767.9274885213, 326.9481075612258,, -8.783635916747011, 968.7844124055554, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 202.97373871391056, 1.068435667595204E11, 2677.659646074712, 4146.55460555729, 24126.566464373547, 2696.253276877105,
, 300.5870006841387, 57765.34009192545, 1506.5198143589473, 0.011029079100050517, 564182.0343971604, 487581.166937246, 351.2263920873144,, -5.913812196445641, 1529.7145530762093, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 679.2426609693764, 1.0109557060333846E11, 2650.948601192937, 4119.661761737503, 23789.286959177203, 2697.463266530135,
, 300.5870006841387, 60198.681555156734, 1541.0930611068452, 0.011029079100050517, 560730.6356080271, 497839.79477029975, 362.0077138680806,, -8.690205088374164, 1074.5866105210773, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 316.02689575357914, 1.0490134012965988E11, 2520.4278375647573, 3989.258349725189, 22398.004840344936, 2480.4066115329656,
, 300.5870006841387, 55322.0740522461, 1430.315573319684, 0.011029079100050517, 572397.1901274085, 496569.2846919826, 335.2379258318111,, -7.117896394870734, 1165.5242395342118, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 553.1100653611404, 1.0347010688022E11, 2537.852818001526, 4006.592225951398, 22873.635446663364, 2516.491668927114,
, 300.5870006841387, 54598.477828628995, 1509.3403495769246, 0.011029079100050517, 546964.7286555483, 466541.4584701409, 353.9361038319348,, -4.830367336365359, 1457.840364470369, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 735.6238053127532, 9.698223133514064E10, 2487.4567072814543, 3956.200740424145, 22051.745841693133, 2464.791865745061,
, 300.5870006841387, 59598.96726159328, 1581.9444400328196, 0.011029079100050517, 611125.9146401209, 521220.9091167251, 369.3344821196961,, -6.23831188782539, 855.7439306810733, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 263.82021724583245, 1.0399409044055014E11, 2598.7171414376685, 4067.4373169833193, 23104.04812005029, 2582.7611556677825,
, 300.5870006841387, 63279.315249371146, 1686.8145495292777, 0.011029079100050517, 620243.8825703047, 542880.9720296422, 413.0270485366645,, -7.25399199895869, 1068.0970270218963, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 351.32651420553697, 1.0343582543906194E11, 2556.1825606460106, 4024.953678667952, 22986.924926937918, 2484.038715819293,
, 300.5870006841387, 58170.368726825625, 1452.7358750158076, 0.011029079100050517, 546603.700492594, 487274.4009684163, 349.79267553108576,, -7.704248311623965, 1105.4841503876858, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 413.89678249216706, 1.0167353066570613E11, 2530.5440463294285, 3927.8745292823796, 22560.300830707074, 2354.4476234652375,
, 300.5870006841387, 66273.18364855241, 1702.1113787495096, 0.011029079100050517, 584820.908460858, 473246.4529652535, 433.9517297969771,, -9.241178866502093, 1057.074822502059, 24.76401025281451, 300.9731612542312, 27.410973724091278, 2.7018754551353767, 74.13518172659543, 251.06451556932308, 1.0638533490084398E11, 2533.2574688737895, 3988.400254712383, 22513.062689667942, 2457.30981677944,
